AT+MODE=0
AT+ADDRESS=1
AT+BAND=915000000
AT+IPR=115200
LoRa Transmitter Ready!
[INFO] System ready. Awaiting liftoff.
AT+SEND=2,30,-89,19,-969,770,-1400,-490,1,1
AT+SEND=2,30,-89,20,-969,840,-1470,-490,2,1
AT+SEND=2,30,-88,19,-967,770,-1400,-490,3,1
AT+SEND=2,30,-88,19,-970,840,-1470,-490,4,1
AT+SEND=2,30,-90,21,-969,630,-1400,-490,5,1
AT+SEND=2,30,-90,22,-970,770,-1470,-560,6,1
AT+SEND=2,30,-91,21,-969,700,-1400,-490,7,1
AT+SEND=2,30,-90,21,-969,700,-1470,-490,8,1
AT+SEND=2,30,-90,21,-970,700,-1470,-490,9,1
AT+SEND=2,31,-89,22,-970,770,-1400,-490,10,1
AT+SEND=2,31,-90,20,-970,770,-1400,-560,11,1
AT+SEND=2,31,-90,21,-969,700,-1400,-420,12,1
AT+SEND=2,31,-91,21,-970,770,-1470,-560,13,1
AT+SEND=2,31,-90,21,-969,700,-1470,-490,14,1
AT+SEND=2,31,-90,22,-969,700,-1470,-490,15,1
AT+SEND=2,31,-90,21,-971,770,-1470,-490,16,1
AT+SEND=2,31,-91,21,-970,840,-1470,-490,17,1
AT+SEND=2,31,-90,21,-970,770,-1470,-490,18,1
AT+SEND=2,31,-90,21,-970,700,-1470,-420,19,1
AT+SEND=2,31,-90,20,-971,770,-1540,-490,20,1
AT+SEND=2,31,-91,21,-970,770,-1470,-560,21,1
AT+SEND=2,31,-90,21,-970,770,-1470,-490,22,1
AT+SEND=2,31,-91,21,-971,770,-1470,-420,23,1
AT+SEND=2,31,-91,23,-969,700,-1470,-490,24,1
AT+SEND=2,31,-90,22,-970,700,-1470,-490,25,1
AT+SEND=2,31,-90,22,-970,770,-1470,-490,26,1
AT+SEND=2,31,-91,22,-969,700,-1400,-490,27,1
AT+SEND=2,31,-91,22,-971,700,-1470,-490,28,1
AT+SEND=2,31,-91,21,-970,700,-1400,-490,29,1
AT+SEND=2,31,-90,20,-970,700,-1540,-490,30,1
AT+SEND=2,31,-90,22,-969,700,-1470,-490,31,1
AT+SEND=2,31,-90,21,-969,770,-1470,-490,32,1
AT+SEND=2,31,-90,21,-970,770,-1470,-560,33,1
AT+SEND=2,31,-90,21,-970,700,-1470,-560,34,1
AT+SEND=2,31,-91,22,-972,770,-1330,-560,35,1
AT+SEND=2,31,-89,22,-969,770,-1470,-490,36,1
AT+SEND=2,31,-90,21,-968,700,-1400,-490,37,1
AT+SEND=2,31,-90,20,-970,700,-1470,-490,38,1
