AT+MODE=0
AT+ADDRESS=1
AT+BAND=915000000
AT+IPR=115200
LoRa Transmitter Ready!
[INFO] System ready. Awaiting liftoff.
AT+SEND=2,29,19,21,-973,700,-1400,-490,1,1
AT+SEND=2,29,19,21,-973,630,-1330,-490,2,1
AT+SEND=2,29,18,21,-973,700,-1470,-560,3,1
AT+SEND=2,29,18,22,-974,700,-1400,-490,4,1
AT+SEND=2,29,19,21,-973,700,-1470,-490,5,1
AT+SEND=2,29,19,21,-974,770,-1470,-420,6,1
AT+SEND=2,29,20,22,-976,770,-1470,-490,7,1
AT+SEND=2,29,19,21,-973,700,-1400,-490,8,1
AT+SEND=2,29,19,21,-975,700,-1470,-490,9,1
AT+SEND=2,30,19,20,-974,840,-1470,-560,10,1
AT+SEND=2,30,19,21,-974,770,-1400,-490,11,1
AT+SEND=2,30,19,21,-973,770,-1470,-490,12,1
AT+SEND=2,30,19,21,-973,770,-1400,-490,13,1
AT+SEND=2,30,19,21,-973,770,-1470,-490,14,1
AT+SEND=2,30,20,21,-974,770,-1470,-490,15,1
AT+SEND=2,30,19,21,-973,770,-1470,-490,16,1
AT+SEND=2,30,19,21,-973,840,-1400,-490,17,1
AT+SEND=2,30,20,21,-974,770,-1330,-490,18,1
AT+SEND=2,30,20,21,-974,770,-1400,-490,19,1
AT+SEND=2,30,20,21,-974,840,-1470,-490,20,1
AT+SEND=2,30,20,21,-969,770,-1610,-490,21,1
AT+SEND=2,30,19,21,-973,770,-1540,-490,22,1
AT+SEND=2,30,20,21,-975,700,-1470,-490,23,1
AT+SEND=2,30,20,21,-972,700,-1470,-490,24,1
AT+SEND=2,30,20,21,-972,770,-1400,-490,25,1
AT+SEND=2,30,20,21,-975,840,-1260,-490,26,1
AT+SEND=2,30,19,21,-973,770,-1330,-490,27,1
AT+SEND=2,30,20,21,-973,770,-1470,-490,28,1
AT+SEND=2,30,20,21,-975,770,-1470,-560,29,1
AT+SEND=2,30,20,21,-974,770,-1400,-490,30,1
AT+SEND=2,30,20,21,-974,700,-1330,-490,31,1
