AT+MODE=0
AT+ADDRESS=1
AT+BAND=915000000
AT+IPR=115200
LoRa Transmitter Ready!
[INFO] System ready. Awaiting liftoff.
AT+SEND=2,30,-55,20,-972,770,-1470,-490,1,1
AT+SEND=2,30,-56,22,-973,770,-1470,-490,2,1
AT+SEND=2,30,-56,22,-973,700,-1400,-490,3,1
AT+SEND=2,30,-55,22,-973,770,-1470,-490,4,1
AT+SEND=2,30,-55,21,-973,770,-1470,-560,5,1
AT+SEND=2,30,-55,22,-972,770,-1400,-420,6,1
AT+SEND=2,30,-55,22,-973,770,-1470,-490,7,1
AT+SEND=2,30,-55,21,-971,770,-1470,-490,8,1
AT+SEND=2,30,-54,21,-972,770,-1330,-490,9,1
AT+SEND=2,31,-55,21,-973,770,-1470,-420,10,1
AT+SEND=2,31,-55,21,-972,700,-1540,-560,11,1
AT+SEND=2,31,-56,22,-972,700,-1400,-490,12,1
AT+SEND=2,30,-54,21,-973,770,-980,-420,13,1
AT+SEND=2,31,-54,22,-972,700,-1470,-490,14,1
