AT+MODE=0
AT+ADDRESS=1
AT+BAND=915000000
AT+IPR=115200
LoRa Transmitter Ready!
[INFO] System ready. Awaiting liftoff.
AT+SEND=2,31,-115,326,953,700,-1610,-560,1,1
AT+SEND=2,31,-116,322,959,700,-1680,-560,2,1
AT+SEND=2,31,-116,322,959,630,-1680,-560,3,1
AT+SEND=2,31,-116,322,964,700,-2170,-770,4,1
AT+SEND=2,31,-115,323,953,630,-1400,-490,5,1
AT+SEND=2,31,-116,326,951,700,-1540,-490,6,1
AT+SEND=2,35,-3,280,1238,-73290,-28840,18200,7,1
AT+SEND=2,33,182,-360,684,-54250,-8890,840,8,1
AT+SEND=2,36,58,-202,1144,108080,53690,-29400,9,1
AT+SEND=2,37,84,-208,969,-145810,-64190,25550,10,1
AT+SEND=2,38,266,-636,1062,168560,83160,-14630,11,1
AT+SEND=2,36,35,-203,929,-104300,-35700,6930,12,1
AT+SEND=2,34,174,-288,633,26250,12600,3990,13,1
AT+SEND=2,36,-73,-160,1154,67830,35910,12040,14,1
AT+SEND=2,36,-154,71,1019,-6720,-13930,17220,15,1
AT+SEND=2,32,27,59,592,29120,8540,-16100,16,1
AT+SEND=2,33,-169,280,1076,38220,8330,700,17,1
AT+SEND=2,34,-115,229,1021,3640,-350,-5950,18,1
AT+SEND=2,32,-100,226,964,3080,-280,-630,19,1
AT+SEND=2,36,-67,9,1798,-235130,-76580,58170,20,1
AT+SEND=2,35,154,-692,254,61110,-22820,2730,21,1
AT+SEND=2,32,51,-390,943,62580,8680,8400,22,1
AT+SEND=2,34,-6,-150,1013,48300,7000,-9100,23,1
AT+SEND=2,34,-62,53,1134,35350,8610,-17850,24,1
AT+SEND=2,40,-553,-42,838,-382550,-180880,-53690,25,1
AT+SEND=2,34,444,-776,40,33040,-1750,-3640,26,1
AT+SEND=2,34,368,-695,496,82110,8050,-4690,27,1
AT+SEND=2,35,259,-430,764,98560,35560,-5110,28,1
AT+SEND=2,36,128,-73,1084,85330,17570,-16940,29,1
AT+SEND=2,33,106,63,1086,9800,30310,40530,30,1
AT+SEND=2,33,-46,198,1026,-1330,2730,1470,31,1
AT+SEND=2,36,-118,311,986,27440,16240,-15680,32,1
AT+SEND=2,33,171,12,163,55160,4200,-13650,33,1
AT+SEND=2,31,-7,-12,916,6580,2170,21840,34,1
AT+SEND=2,32,-87,58,1030,9730,14070,8120,35,1
AT+SEND=2,35,-143,121,918,-3430,-3290,-5670,36,1
AT+SEND=2,34,-71,127,1036,6720,-6370,-5390,37,1
AT+SEND=2,33,-83,170,1053,8260,-9800,3010,38,1
AT+SEND=2,33,-58,128,914,-32620,770,15610,39,1
AT+SEND=2,35,-173,49,978,-1470,-22330,-1330,40,1
AT+SEND=2,35,27,217,1004,-8750,-1750,-15540,41,1
AT+SEND=2,41,254,1456,1998,-156030,-224910,158410,42,1
AT+SEND=2,36,-65,-132,1653,-54810,4900,14560,43,1
AT+SEND=2,35,1056,-32,68,74550,102690,27650,44,1
AT+SEND=2,35,53,253,1032,-1050,22260,-19670,45,1
AT+SEND=2,32,79,123,994,-9520,10780,-420,46,1
AT+SEND=2,32,15,42,1011,-2520,-1610,2030,47,1
AT+SEND=2,31,64,70,999,14070,-3500,3990,48,1
AT+SEND=2,34,124,134,1024,-12600,6440,3150,49,1
AT+SEND=2,35,99,56,1151,-35070,-34090,11410,50,1
AT+SEND=2,37,249,-151,818,-72520,-15190,20090,51,1
AT+SEND=2,36,305,-227,864,-19040,-700,-18480,52,1
AT+SEND=2,35,193,-320,959,56420,35980,-2520,53,1
AT+SEND=2,38,-234,250,1635,147490,72170,-88270,54,1
AT+SEND=2,35,175,278,-129,153580,70560,4620,55,1
AT+SEND=2,39,152,628,-1373,-104930,-11550,22750,56,1
AT+SEND=2,38,204,177,164,-66710,-105630,-20580,57,1
AT+SEND=2,36,-74,93,1332,-36470,-31360,-7700,58,1
AT+SEND=2,38,-266,-189,1998,16660,-50820,-7910,59,1
