AT+MODE=0
AT+ADDRESS=1
AT+BAND=915000000
AT+IPR=115200
LoRa Transmitter Ready!
[INFO] System ready. Awaiting liftoff.
AT+SEND=2,33,-52,-163,616,46830,3780,24290,1,1
AT+SEND=2,33,6,-61,617,-22960,-29890,-3010,2,1
AT+SEND=2,37,-32,-172,955,-43120,-35350,-26390,3,1
AT+SEND=2,37,15,-157,1295,-82600,-12670,-19110,4,1
AT+SEND=2,33,66,-223,1520,77770,-280,11480,5,1
AT+SEND=2,34,-53,-123,620,78050,16870,26460,6,1
AT+SEND=2,36,-71,-18,472,-23730,-36750,-27930,7,1
AT+SEND=2,38,-5,-229,1127,-109060,-12600,-17920,8,1
AT+SEND=2,33,76,-223,1672,560,23100,-20230,9,1
AT+SEND=2,35,-40,-131,889,84840,34790,50680,10,1
AT+SEND=2,35,-102,59,484,-5740,-19390,19530,11,1
AT+SEND=2,38,-62,-174,864,-60130,-59220,-62440,12,1
AT+SEND=2,35,35,-96,1743,-69510,-2590,-8890,13,1
AT+SEND=2,35,24,-360,1854,74900,19810,24990,14,1
AT+SEND=2,34,-10,26,544,119350,14630,52150,15,1
AT+SEND=2,34,-99,97,324,7910,-40670,-16800,16,1
AT+SEND=2,37,-77,-99,844,-69300,-84140,-54320,17,1
AT+SEND=2,37,88,-279,1632,-121590,9870,-11270,18,1
AT+SEND=2,37,159,-569,1998,66430,-21350,12950,19,1
AT+SEND=2,35,-43,-68,943,104300,66290,68180,20,1
AT+SEND=2,35,-275,175,157,-10150,-4270,3570,21,1
AT+SEND=2,36,-2,-101,971,-80360,-3710,-18480,22,1
AT+SEND=2,35,24,-149,916,28560,-46480,57610,23,1
AT+SEND=2,32,-53,-14,904,20020,24710,140,24,1
AT+SEND=2,32,-4,91,952,16380,7350,-12600,25,1
AT+SEND=2,33,21,13,1006,12810,-8260,-2520,26,1
AT+SEND=2,33,94,77,1011,-3080,-8120,-7560,27,1
AT+SEND=2,33,96,70,1006,-1330,-8890,-3710,28,1
AT+SEND=2,32,246,54,987,1540,-4760,-5320,29,1
AT+SEND=2,36,131,-161,1053,-80290,2100,28560,30,1
AT+SEND=2,36,677,172,1831,-54600,83090,17640,31,1
AT+SEND=2,36,107,146,1998,-62790,12180,14980,32,1
AT+SEND=2,38,-232,319,1556,146300,-12880,10850,33,1
AT+SEND=2,38,-114,-120,1342,212730,26250,-4200,34,1
AT+SEND=2,38,-144,-106,943,131740,-1540,-23520,35,1
AT+SEND=2,34,-117,34,991,2730,-12600,-2100,36,1
AT+SEND=2,35,-16,96,1068,18200,-15260,-6790,37,1
AT+SEND=2,29,-3,198,979,630,6510,6370,38,1
AT+SEND=2,34,48,134,1029,-2940,-9380,-1330,39,1
AT+SEND=2,34,293,36,1007,-140,-16170,-7280,40,1
AT+SEND=2,31,242,38,984,-1050,-7070,-70,41,1
AT+SEND=2,31,261,30,987,-280,-4410,-140,42,1
AT+SEND=2,30,270,26,985,140,-3220,-210,43,1
AT+SEND=2,30,277,24,983,140,-2870,-210,44,1
AT+SEND=2,30,284,21,981,350,-2590,-280,45,1
AT+SEND=2,30,289,20,979,350,-2450,-350,46,1
AT+SEND=2,30,294,18,978,490,-2240,-280,47,1
AT+SEND=2,30,298,16,977,560,-2100,-350,48,1
AT+SEND=2,30,301,14,976,630,-1750,-420,49,1
AT+SEND=2,30,300,14,976,700,-1330,-490,50,1
AT+SEND=2,30,300,14,977,630,-1540,-420,51,1
AT+SEND=2,30,300,14,976,770,-1400,-490,52,1
AT+SEND=2,30,300,12,976,700,-1470,-490,53,1
AT+SEND=2,30,296,12,979,980,-1120,-490,54,1
AT+SEND=2,31,301,12,975,1120,-1470,-630,55,1
AT+SEND=2,30,299,13,976,700,-1470,-490,56,1
AT+SEND=2,30,299,13,976,700,-1330,-560,57,1
AT+SEND=2,30,296,13,973,630,-1470,-420,58,1
AT+SEND=2,30,298,12,977,770,-1540,-490,59,1
AT+SEND=2,30,297,13,977,700,-1470,-490,60,1
AT+SEND=2,30,299,12,977,770,-1400,-560,61,1
AT+SEND=2,30,299,12,977,770,-1470,-560,62,1
