AT+MODE=0
AT+ADDRESS=1
AT+BAND=915000000
AT+IPR=115200
LoRa Transmitter Ready!
[INFO] System ready. Awaiting liftoff.
AT+SEND=2,30,-86,27,-971,700,-1400,-490,1,1
AT+SEND=2,30,-85,26,-970,770,-1470,-490,2,1
AT+SEND=2,30,-86,26,-970,700,-1470,-490,3,1
AT+SEND=2,30,-86,26,-970,770,-1400,-420,4,1
AT+SEND=2,30,-86,27,-970,770,-1400,-420,5,1
AT+SEND=2,30,-86,27,-971,770,-1400,-490,6,1
AT+SEND=2,30,-86,27,-969,770,-1400,-560,7,1
AT+SEND=2,30,-86,26,-969,770,-1470,-560,8,1
AT+SEND=2,30,-85,27,-972,700,-1400,-560,9,1
AT+SEND=2,31,-85,25,-970,770,-1400,-490,10,1
AT+SEND=2,31,-83,28,-958,700,-1540,-490,11,1
AT+SEND=2,31,-86,25,-971,770,-1470,-490,12,1
AT+SEND=2,31,-86,27,-970,700,-1470,-420,13,1
AT+SEND=2,31,-86,27,-971,700,-1400,-560,14,1
AT+SEND=2,31,-86,26,-972,770,-1470,-420,15,1
AT+SEND=2,31,-85,27,-971,700,-1470,-560,16,1
AT+SEND=2,31,-94,18,-969,770,-1400,-420,17,1
AT+SEND=2,31,-85,26,-969,770,-1470,-490,18,1
AT+SEND=2,31,-85,27,-971,770,-1400,-560,19,1
AT+SEND=2,31,-86,26,-970,770,-1470,-560,20,1
AT+SEND=2,31,-86,27,-969,770,-1470,-490,21,1
AT+SEND=2,31,-86,27,-971,770,-1470,-560,22,1
