AT+MODE=0
AT+ADDRESS=1
AT+BAND=915000000
AT+IPR=115200
LoRa Transmitter Ready!
[INFO] System ready. Awaiting liftoff.
AT+SEND=2,33,-19,-173,-961,-910,-840,1470,11,1
AT+SEND=2,33,0,-146,-964,-1680,-1540,2940,22,1
AT+SEND=2,33,-17,-135,-950,630,-8680,1120,33,1
AT+SEND=2,36,-57,-132,-998,-7560,11550,14700,44,1
AT+SEND=2,34,57,-114,-998,7420,10710,-6370,55,1
AT+SEND=2,33,25,-115,-939,210,10780,-6160,66,1
AT+SEND=2,33,36,-144,-963,980,-3080,-6370,77,1
AT+SEND=2,32,43,-144,-948,840,-1890,-560,88,1
AT+SEND=2,33,70,-134,-966,-140,-2030,-210,99,1
AT+SEND=2,36,65,-138,-943,-2730,-1960,-1470,110,1
AT+SEND=2,34,60,-184,-979,-420,2730,-2590,121,1
AT+SEND=2,35,37,-143,-976,2030,-3080,-1050,132,1
AT+SEND=2,35,47,-129,-975,2310,-2870,-1050,143,1
AT+SEND=2,35,44,-131,-960,1470,-1680,-1190,154,1
AT+SEND=2,34,46,-136,-957,560,-1610,-1400,165,1
AT+SEND=2,35,47,-139,-962,1120,-1260,-1120,176,1
AT+SEND=2,33,37,-142,-957,-910,-2030,-70,187,1
AT+SEND=2,35,22,-141,-960,-560,-2660,-2660,198,1
AT+SEND=2,33,25,-135,-963,980,-1960,-840,209,1
AT+SEND=2,34,35,-137,-971,1820,-1610,-210,220,1
AT+SEND=2,32,28,-132,-968,700,-910,-560,231,1
AT+SEND=2,35,10,-154,-968,1890,-3220,-1120,242,1
AT+SEND=2,34,-5,-165,-968,7280,-4690,2800,253,1
AT+SEND=2,33,-44,-199,-963,4620,-4900,70,264,1
AT+SEND=2,35,-30,-178,-961,1820,-1260,-910,275,1
AT+SEND=2,35,-38,-187,-956,630,-1260,-1470,286,1
AT+SEND=2,38,-42,-214,-964,-6440,10290,-11970,297,1
AT+SEND=2,35,-38,-174,-943,280,-2520,-5040,308,1
AT+SEND=2,34,-16,-181,-964,700,1470,-3850,319,1
AT+SEND=2,30,10,-178,-963,1680,0,-140,330,1
AT+SEND=2,34,-4,-180,-958,980,-4200,-1120,340,1
AT+SEND=2,32,1,-189,-962,840,-2590,-700,351,1
AT+SEND=2,33,-9,-178,-958,1610,-3780,210,362,1
AT+SEND=2,33,-27,-193,-960,140,-770,1540,373,1
AT+SEND=2,34,29,-157,-972,-10010,5670,770,384,1
AT+SEND=2,40,-79,-267,-704,196770,-235270,21350,395,1
AT+SEND=2,40,-579,-499,1160,82110,-234850,7���b���b1
AT+SEND=2,32,-89,-1,1041,17360,420,8120,417,1
AT+SEND=2,32,-62,-9,998,5320,-7350,5950,428,1
AT+SEND=2,33,-7,33,955,-28700,28000,-840,439,1
AT+SEND=2,35,36,32,1108,19810,-19390,-1190,450,1
AT+SEND=2,34,134,129,887,3080,5740,-13230,461,1
AT+SEND=2,33,-13,106,1013,6720,700,-3290,472,1
AT+SEND=2,34,-46,181,983,14840,-700,-4480,483,1
AT+SEND=2,33,-28,231,1031,560,-2660,-210,494,1
AT+SEND=2,32,-46,221,992,910,-1260,-490,505,1
AT+SEND=2,32,-42,214,995,770,-1330,-420,516,1
AT+SEND=2,32,-46,223,992,770,-1400,-490,527,1
AT+SEND=2,32,-50,223,993,770,-1610,-490,538,1
AT+SEND=2,32,-47,222,993,770,-1330,-420,549,1
AT+SEND=2,32,-49,223,989,770,-1400,-420,560,1
AT+SEND=2,32,-47,222,991,770,-1470,-490,571,1
AT+SEND=2,32,-49,221,988,840,-1190,-560,582,1
AT+SEND=2,32,-43,223,992,700,-1540,-490,593,1
AT+SEND=2,32,-50,228,990,840,-1400,-490,604,1
AT+SEND=2,32,-52,226,988,840,-1330,-490,615,1
AT+SEND=2,32,-46,224,989,700,-1400,-420,626,1
AT+SEND=2,32,-47,225,992,770,-1540,-490,637,1
AT+SEND=2,32,-44,223,992,770,-1610,-420,648,1
AT+SEND=2,32,-51,222,992,840,-1400,-490,659,1
AT+SEND=2,32,-45,226,990,840,-1540,-490,670,1
AT+SEND=2,31,-51,226,983,980,-630,-560,680,1
AT+SEND=2,32,-48,228,989,700,-1190,-560,691,1
AT+SEND=2,32,-42,224,992,560,-1890,-350,702,1
AT+SEND=2,32,-46,212,993,770,-1610,-490,713,1
AT+SEND=2,32,-47,218,993,980,-1120,-490,724,1
AT+SEND=2,32,-52,225,994,840,-1400,-560,735,1
AT+SEND=2,32,-43,228,989,840,-1120,-560,746,1
AT+SEND=2,32,-45,227,997,490,-2240,-350,757,1
AT+SEND=2,32,-43,223,989,700,-1610,-490,768,1
AT+SEND=2,34,-50,332,1024,-2240,4550,-980,779,1
AT+SEND=2,31,-45,227,994,350,-980,-910,790,1
AT+SEND=2,32,-47,227,993,840,-1400,-560,801,1
AT+SEND=2,32,-43,218,995,630,-1610,-490,812,1
AT+SEND=2,32,-49,226,991,770,-1820,-280,823,1
AT+SEND=2,32,-46,234,987,560,-1820,-490,834,1
AT+SEND=2,32,-46,225,989,560,-1820,-490,841,1
AT+SEND=2,32,-42,225,991,700,-1610,-490,852,1
AT+SEND=2,32,-47,224,991,770,-1470,-490,863,1
AT+SEND=2,32,-55,228,996,840,-1260,-560,874,1
AT+SEND=2,32,-45,229,995,420,-1750,-280,885,1
AT+SEND=2,31,-40,221,992,840,-700,-770,896,1
AT+SEND=2,32,-43,218,987,840,-1050,-490,907,1
AT+SEND=2,31,-45,228,986,980,-910,-560,918,1
AT+SEND=2,32,-48,223,989,840,-1260,-560,929,1
AT+SEND=2,32,-42,223,992,840,-1330,-630,940,1
AT+SEND=2,32,-36,225,996,770,-1820,-350,951,1
AT+SEND=2,32,-43,219,995,700,-1540,-490,962,1
AT+SEND=2,33,-41,221,1000,630,-1890,-420,973,1
AT+SEND=2,32,-45,231,995,700,-2170,-280,984,1
AT+SEND=2,32,-41,224,981,770,-1330,-490,995,1
AT+SEND=2,33,-31,212,990,1050,-700,-490,1006,1
AT+SEND=2,33,-42,226,990,770,-1470,-560,1017,1
AT+SEND=2,33,-43,226,988,700,-1330,-490,1028,1
AT+SEND=2,33,-46,223,993,770,-1470,-490,1039,1
AT+SEND=2,33,-45,221,995,560,-1610,-420,1050,1
AT+SEND=2,33,-36,223,991,840,-1400,-420,1061,1
AT+SEND=2,33,-42,227,991,770,-1330,-490,1072,1
AT+SEND=2,33,-44,227,992,840,-1260,-490,1083,1
AT+SEND=2,33,-45,226,990,700,-1680,-420,1094,1
AT+SEND=2,33,-43,225,990,840,-1680,-420,1105,1
AT+SEND=2,33,-42,221,995,700,-1540,-490,1116,1
AT+SEND=2,33,-43,221,989,770,-1260,-420,1127,1
AT+SEND=2,33,-49,226,988,910,-1190,-630,1138,1
AT+SEND=2,33,-46,225,992,630,-1470,-560,1149,1
AT+SEND=2,33,-47,227,990,700,-1540,-490,1160,1
AT+SEND=2,32,-42,224,998,630,-770,-560,1171,1
AT+SEND=2,33,-48,227,987,700,-1680,-420,1182,1
AT+SEND=2,33,-45,228,989,770,-1540,-490,1193,1
AT+SEND=2,33,-42,222,992,700,-1470,-490,1204,1
AT+SEND=2,33,-42,221,991,770,-1260,-490,1215,1
AT+SEND=2,33,-45,224,993,700,-1540,-490,1226,1
AT+SEND=2,33,-44,224,991,770,-1540,-490,1237,1
AT+SEND=2,33,-46,226,994,700,-1750,-490,1248,1
AT+SEND=2,33,-45,224,990,700,-1540,-490,1259,1
AT+SEND=2,33,-43,223,991,770,-1400,-490,1270,1
AT+SEND=2,33,-40,223,991,700,-1260,-560,1281,1
AT+SEND=2,33,-44,223,991,630,-1400,-490,1292,1
AT+SEND=2,33,-47,228,992,770,-1400,-490,1303,1
AT+SEND=2,33,-42,222,990,770,-1330,-560,1314,1
AT+SEND=2,33,-43,224,990,700,-1540,-490,1325,1
AT+SEND=2,33,-47,226,992,700,-1610,-420,1336,1
AT+SEND=2,33,-49,223,990,910,-1260,-560,1347,1
AT+SEND=2,33,-43,221,995,840,-1610,-490,1358,1
AT+SEND=2,34,-48,222,1007,560,-2100,-420,1368,1
AT+SEND=2,33,-42,225,988,700,-1400,-490,1379,1
AT+SEND=2,32,-42,213,985,770,-420,-770,1390,1
AT+SEND=2,32,-45,218,989,980,-980,-490,1401,1
AT+SEND=2,33,-40,226,992,630,-1470,-560,1412,1
AT+SEND=2,33,-44,230,998,420,-1750,-490,1423,1
AT+SEND=2,32,-39,226,993,350,-980,-630,1434,1
AT+SEND=2,33,-46,232,991,700,-2240,-280,1445,1
AT+SEND=2,33,-44,224,992,700,-1330,-560,1456,1
AT+SEND=2,33,-39,223,997,420,-1120,-630,1467,1
AT+SEND=2,33,-42,224,988,560,-1400,-490,1478,1
AT+SEND=2,33,-48,225,990,560,-1400,-560,1489,1
AT+SEND=2,33,-40,226,991,630,-1610,-420,1500,1
AT+SEND=2,33,-44,224,990,840,-1470,-420,1511,1
AT+SEND=2,33,-43,223,992,770,-1400,-560,1522,1
AT+SEND=2,33,-44,221,992,840,-1470,-490,1533,1
AT+SEND=2,32,-41,226,993,490,-910,-560,1544,1
AT+SEND=2,33,-43,226,992,630,-1540,-420,1555,1
AT+SEND=2,33,-46,228,990,770,-1470,-560,1566,1
AT+SEND=2,33,-46,222,990,700,-1260,-560,1577,1
AT+SEND=2,32,-42,217,992,770,-910,-630,1588,1
AT+SEND=2,33,-42,227,991,630,-1470,-560,1599,1
AT+SEND=2,33,-43,225,992,840,-1540,-490,1610,1
AT+SEND=2,33,-44,224,993,840,-1330,-490,1621,1
AT+SEND=2,33,-43,223,992,630,-1260,-560,1632,1
AT+SEND=2,33,-38,223,991,910,-2100,-280,1643,1
AT+SEND=2,33,-39,219,993,700,-1680,-420,1654,1
AT+SEND=2,33,-43,225,989,770,-1260,-490,1665,1
AT+SEND=2,33,-43,228,991,700,-1120,-560,1676,1
AT+SEND=2,33,-43,225,991,840,-1610,-420,1687,1
AT+SEND=2,33,-42,224,993,770,-1330,-420,1698,1
AT+SEND=2,33,-43,227,990,770,-1330,-490,1708,1
AT+SEND=2,33,-44,223,990,840,-1540,-490,1719,1
AT+SEND=2,33,-47,225,989,840,-1540,-350,1730,1
AT+SEND=2,33,-41,221,993,630,-1260,-560,1741,1
AT+SEND=2,33,-45,224,992,700,-1400,-560,1752,1
AT+SEND=2,33,-42,223,992,700,-1190,-490,1763,1
AT+SEND=2,33,-45,225,991,630,-1120,-560,1774,1
AT+SEND=2,33,-39,226,992,630,-1610,-420,1785,1
AT+SEND=2,33,-43,223,990,770,-1680,-350,1796,1
AT+SEND=2,33,-46,218,996,490,-1120,-770,1807,1
AT+SEND=2,33,-42,227,988,840,-1750,-350,1818,1
AT+SEND=2,33,-39,226,994,840,-1820,-420,1829,1
AT+SEND=2,33,-38,224,995,630,-1050,-630,1840,1
AT+SEND=2,33,-44,224,992,770,-1330,-490,1851,1
AT+SEND=2,33,-42,224,992,700,-1680,-420,1862,1
AT+SEND=2,33,-42,223,993,560,-1330,-490,1873,1
AT+SEND=2,33,-42,225,993,700,-1400,-490,1884,1
AT+SEND=2,33,-45,228,988,770,-1330,-560,1895,1
AT+SEND=2,34,-33,211,994,1190,-3010,-210,1906,1
AT+SEND=2,32,-44,225,989,420,-490,-700,1917,1
AT+SEND=2,33,-42,224,991,490,-1820,-280,1924,1
AT+SEND=2,33,-36,233,992,210,-1120,-700,1935,1
AT+SEND=2,32,-48,218,991,210,-770,-770,1946,1
AT+SEND=2,33,-45,210,999,1260,-2170,-70,1957,1
AT+SEND=2,32,-54,226,985,350,910,-1190,1968,1
AT+SEND=2,33,-22,226,998,980,-3640,-280,1979,1
AT+SEND=2,33,-44,217,990,630,-1890,-490,1990,1
AT+SEND=2,32,-45,218,988,700,-490,-700,2001,1
AT+SEND=2,34,-43,240,988,1190,-1680,-420,2012,1
AT+SEND=2,34,-47,203,991,1190,-1120,-350,2023,1
AT+SEND=2,33,-60,237,987,-350,840,-1330,2034,1
AT+SEND=2,34,-37,222,1004,910,-2030,-350,2045,1
AT+SEND=2,33,-42,231,1001,420,-980,-700,2056,1
AT+SEND=2,32,-45,231,990,210,-770,-630,2067,1
AT+SEND=2,34,-34,221,989,1190,-1190,-420,2078,1
AT+SEND=2,33,-42,225,994,980,-1540,-420,2089,1
AT+SEND=2,33,-41,229,990,770,-1190,-490,2100,1
AT+SEND=2,33,-38,223,998,770,-1330,-560,2111,1
AT+SEND=2,34,-32,227,984,1260,-2100,-280,2122,1
AT+SEND=2,34,-34,216,987,1050,-2030,-420,2133,1
AT+SEND=2,34,-42,225,993,1050,-1610,-350,2144,1
AT+SEND=2,33,-38,223,991,420,-1470,-560,2155,1
AT+SEND=2,33,-38,212,999,420,-3220,-350,2166,1
AT+SEND=2,32,-53,227,992,770,-560,-700,2177,1
AT+SEND=2,33,-42,225,989,770,-1540,-560,2188,1
AT+SEND=2,33,-40,219,996,140,-1610,-630,2199,1
AT+SEND=2,33,-39,222,996,770,-1190,-490,2210,1
AT+SEND=2,33,-40,223,994,910,-1540,-420,2221,1
AT+SEND=2,32,-41,226,992,630,-840,-630,2232,1
AT+SEND=2,33,-42,227,990,770,-1260,-490,2243,1
AT+SEND=2,34,-46,225,989,1050,-2450,-210,2254,1
AT+SEND=2,32,-43,222,990,350,-770,-700,2265,1
AT+SEND=2,33,-41,221,992,840,-1470,-420,2276,1
AT+SEND=2,33,-37,223,992,770,-1750,-420,2287,1
AT+SEND=2,33,-39,226,986,910,-1610,-420,2298,1
AT+SEND=2,33,-42,215,994,840,-1890,-420,2309,1
AT+SEND=2,32,-41,224,993,630,-910,-560,2320,1
AT+SEND=2,33,-45,229,990,700,-1330,-490,2331,1
AT+SEND=2,33,-44,221,995,560,-1470,-490,2342,1
AT+SEND=2,33,-40,226,992,770,-1400,-490,2353,1
AT+SEND=2,33,-41,227,993,490,-1260,-560,2364,1
AT+SEND=2,33,-40,230,992,630,-1330,-560,2375,1
